tconst,parentTconst,seasonNumber,episodeNumber
tt10288440,tt10287998,1,1
tt10288550,tt10254446,1,16
tt10288552,tt10254446,1,17
tt10288556,tt10254446,1,18
tt10288558,tt10254446,1,19
tt10288562,tt10254446,1,20
tt10288656,tt10287998,1,2
tt10289544,tt10066634,1,8
tt10289574,tt10171874,1,2
tt10289582,tt10171874,1,3
tt10289594,tt10171874,1,4
tt10289606,tt10171874,1,5
tt10289612,tt10171874,1,6
tt10290036,tt10256464,1,1
tt10290038,tt10256464,1,2
tt10290040,tt10256464,1,3
tt10290042,tt10256464,1,5
tt10290044,tt10256464,1,6
tt10290046,tt10256464,1,4
tt10290048,tt10256464,1,7
tt10290176,tt10256478,1,2
tt10290178,tt10256478,1,1
tt10290180,tt10256478,1,3
tt10290182,tt10256478,1,5
tt10290184,tt10256478,1,4
tt10290186,tt10256478,1,6
tt10290760,tt10288502,1,1
tt10290776,tt10288502,1,2
tt10290820,tt10288502,1,3
tt10290846,tt10288502,1,4
tt10290860,tt10288502,1,5
tt10290894,tt10288502,1,6
tt10290914,tt10288502,1,8
tt10293290,tt10291282,3,1
tt10293760,tt10254446,1,21
tt10293766,tt10254446,1,22
tt10293770,tt10254446,1,23
tt10293772,tt10254446,1,24
tt10293776,tt10254446,1,25
tt10293788,tt10193082,1,1
tt10293800,tt10193082,1,2
tt10293812,tt10193082,1,4
tt10293818,tt10193082,1,5
tt10293822,tt10193082,1,6
tt10293828,tt10193082,1,7
tt10293834,tt10193082,1,8
tt10293836,tt10193082,1,9
tt10293842,tt10193082,1,10
tt10294066,tt10262772,NULL,NULL
tt10294086,tt10262772,NULL,NULL
tt10294354,tt10262772,NULL,NULL
tt10294372,tt10262772,NULL,NULL
tt10294420,tt10262772,NULL,NULL
tt10294436,tt10262772,NULL,NULL
tt10295572,tt10256530,1,1
tt10295574,tt10256530,1,3
tt10295576,tt10256530,1,2
tt10295578,tt10256530,1,4
tt10295580,tt10256530,1,6
tt10295582,tt10256530,1,5
tt10295616,tt10256556,1,3
tt10295618,tt10256556,1,1
tt10295620,tt10256556,1,2
tt10295622,tt10256556,1,4
tt10295624,tt10256556,1,5
tt10295626,tt10256556,1,6
tt10295722,tt10256590,1,3
tt10295726,tt10256590,1,2
tt10295728,tt10256590,1,1
tt10295730,tt10256590,1,4
tt10295736,tt10256590,1,5
tt10295812,tt10294644,1,1
tt10295822,tt10294644,1,2
tt10295828,tt10294644,1,3
tt10298884,tt10298414,1,1
tt10298886,tt10298414,1,2
tt10298888,tt10268570,NULL,NULL
tt10298890,tt10298414,1,3
tt10298900,tt10298414,1,4
tt10298908,tt10298414,1,5
tt10298914,tt10298414,1,6
tt10298920,tt10298414,1,7
tt10298936,tt10298414,1,8
tt10298938,tt10298414,1,9
tt10298942,tt10298414,1,10
tt10298944,tt10059240,1,1
tt10298948,tt10059240,1,2
tt10298950,tt10298414,1,11
tt10298958,tt10298414,1,12
tt10298960,tt10059240,1,3
tt10298964,tt10298414,1,13
tt10298968,tt10298414,1,14
tt10298970,tt10298414,1,15
tt10299306,tt10254446,1,26
tt10299308,tt10254446,1,27
tt10299310,tt10254446,1,28
tt10299314,tt10254446,1,29
tt10299316,tt10254446,1,30
tt10299478,tt10294492,1,1
tt10299482,tt10294492,1,2
tt10299484,tt10294492,1,3
tt10299488,tt10294492,1,4
tt10299490,tt10294492,1,5
tt10299522,tt10293492,1,1
tt10299540,tt10287976,NULL,NULL
tt10299544,tt10287976,NULL,NULL
tt10299546,tt10287976,NULL,NULL
tt10299890,tt10293492,1,2
tt10300580,tt10300418,NULL,NULL
tt10301878,tt10267036,1,3
tt10301970,tt10267036,1,4
tt10302016,tt10267036,1,5
tt10302114,tt10267036,1,6
tt10302116,tt10267036,1,7
tt10302132,tt10267036,1,8
tt10302172,tt10267036,1,9
tt10302232,tt10267036,1,11
tt10302284,tt10267036,1,12
tt10302298,tt10267036,1,13
tt10302996,tt10299244,1,1
tt10303176,tt10299244,1,2
tt10303358,tt10254446,1,31
tt10303362,tt10254446,1,32
tt10303366,tt10254446,1,33
tt10303368,tt10254446,1,34
tt10303370,tt10254446,1,35
tt10304064,tt10303908,1,1
tt10304066,tt10303908,1,2
tt10304072,tt10303908,1,3
tt10304074,tt10303908,1,4
tt10304076,tt10303908,1,5
tt10304078,tt10303908,1,6
tt10304082,tt10303908,1,7
tt10304084,tt10303908,1,8
tt10304086,tt10303908,1,9
tt10304088,tt10303908,1,10
tt10304090,tt10303908,1,11
tt10304092,tt10303908,1,12
tt10304098,tt10303908,1,13
tt10305750,tt10300328,1,1
tt10305788,tt10300328,1,3
tt10305790,tt10300328,1,4
tt10305796,tt10300328,1,5
tt10305812,tt10300328,1,7
tt10305818,tt10300328,1,8
tt10305820,tt10300328,1,2
tt10305822,tt10300328,1,6
tt10305868,tt10300328,1,9
tt10305884,tt10300328,1,10
tt10305888,tt10300328,1,11
tt10305894,tt10300328,1,12
tt10305900,tt10300328,1,13
tt10305956,tt10270342,1,22
tt10305962,tt10270342,1,23
tt10305966,tt10270342,1,24
tt10305970,tt10270342,1,25
tt10305974,tt10270342,1,26
tt10305980,tt10270342,1,27
tt10305988,tt10270342,1,28
tt10305990,tt10270342,1,29
tt10306000,tt10270342,1,30
tt10306002,tt10270342,1,31
tt10306006,tt10270342,1,32
tt10306668,tt10305614,1,1
tt10307652,tt10010920,1,1
tt10307670,tt10010920,1,220
tt10307672,tt10010920,1,2
tt10307678,tt10010920,1,3
tt10307682,tt10010920,1,4
tt10307684,tt10010920,1,5
tt10307686,tt10010920,1,6
tt10307688,tt10010920,1,8
tt10307690,tt10010920,1,7
tt10307692,tt10010920,1,9
tt10307694,tt10010920,1,10
tt10307696,tt10010920,1,11
tt10307698,tt10010920,1,12
tt10307700,tt10010920,1,13
tt10307702,tt10010920,1,14
tt10307704,tt10010920,1,15
tt10307706,tt10010920,1,16
tt10307708,tt10010920,1,18
tt10307710,tt10010920,1,17
tt10307712,tt10010920,1,19
tt10307714,tt10010920,1,20
tt10307742,tt10302498,1,1
tt10307744,tt10302498,1,2
tt10307750,tt10302498,1,3
tt10307762,tt10302498,1,4
tt10307894,tt10304002,1,1
tt10308366,tt10200006,NULL,NULL
tt10308376,tt10300652,1,1
tt10308378,tt10300652,1,2
tt10308382,tt10300652,1,3
tt10308384,tt10300652,1,4
tt10308390,tt10300652,1,5
tt10308394,tt10300652,1,6
tt10308400,tt10300652,1,7
tt10308410,tt10300652,1,8
tt10308418,tt10300652,1,9
tt10308424,tt10300652,1,10
tt10308586,tt10218018,NULL,NULL
tt10308596,tt10218018,NULL,NULL
tt10308598,tt10218018,NULL,NULL
tt10308604,tt10218018,NULL,NULL
tt10308816,tt10308648,1,1
tt10308830,tt10308648,1,2
tt10308844,tt10308648,1,3
tt10308850,tt10308648,1,4
tt10308860,tt10308648,1,5
tt10308868,tt10308648,1,6
tt10308880,tt10308648,1,7
tt10308886,tt10308648,1,8
tt10308918,tt10254446,1,36
tt10308920,tt10254446,1,37
tt10308922,tt10254446,1,38
tt10308924,tt10254446,1,39
tt10308926,tt10254446,1,40
tt10309168,tt10136326,NULL,NULL
tt10309240,tt10136326,NULL,NULL
tt10309576,tt10309504,1,1
tt10309584,tt10309504,1,2
tt10309588,tt10309504,1,3
tt10309590,tt10309504,1,4
tt10309592,tt10309504,1,5
tt10309596,tt10309504,1,6
tt10309598,tt10309504,1,7
tt10309600,tt10309504,1,8
tt10309602,tt10309504,1,9
tt10309604,tt10309504,1,10
tt10309608,tt10309504,1,11
tt10309612,tt10309504,1,12
tt10309618,tt10309504,1,14
tt10309620,tt10309504,1,15
tt10309622,tt10309504,1,16
tt10309626,tt10309504,1,17
tt10309628,tt10309504,1,18
tt10309632,tt10309504,1,19
tt10309634,tt10309504,1,20
tt10309638,tt10309504,1,21
tt10309644,tt10309504,1,22
tt10309646,tt10309504,1,23
tt10309648,tt10309504,1,24
tt10309650,tt10309504,1,25
tt10309652,tt10309504,1,26
tt10309654,tt10309504,1,27
tt10309658,tt10309504,1,28
tt10309662,tt10309504,1,29
tt10309664,tt10309504,1,30
tt10309666,tt10309504,1,31
tt10309668,tt10309504,1,32
tt10310314,tt10010920,1,21
tt10310316,tt10010920,1,22
tt10310318,tt10010920,1,23
tt10310320,tt10010920,1,24
tt10310322,tt10010920,1,25
tt10310324,tt10010920,1,26
tt10310328,tt10010920,1,27
tt10310330,tt10010920,1,29
tt10310332,tt10010920,1,28
tt10310334,tt10010920,1,30
tt10310336,tt10010920,1,31
tt10310338,tt10010920,1,32
tt10310340,tt10010920,1,33
tt10310342,tt10010920,1,35
tt10310344,tt10010920,1,34
tt10310346,tt10010920,1,37
tt10310348,tt10010920,1,36
tt10310350,tt10010920,1,38
tt10310352,tt10010920,1,39
tt10310358,tt10010920,1,40
tt10310448,tt10308468,1,1
tt10310472,tt10308468,1,2
tt10310486,tt10308468,1,3
tt10310516,tt10308468,1,4
tt10310532,tt10308468,1,5
tt10310556,tt10308468,1,6
tt10310576,tt10308468,1,7
tt10310592,tt10308468,1,8
tt10310604,tt10308468,1,9
tt10310614,tt10308468,1,10
tt10310626,tt10308468,1,11
tt10312862,tt10298858,1,1
tt10312866,tt10298858,1,2
tt10312868,tt10285066,1,5
tt10312870,tt10298858,1,3
tt10312874,tt10298858,1,4
tt10312890,tt10298858,1,5
tt10312892,tt10285066,1,6
tt10312894,tt10298858,1,6
tt10312896,tt10298858,1,7
tt10312898,tt10298858,1,8
tt10313570,tt10254446,1,41
tt10313572,tt10254446,1,42
tt10313576,tt10254446,1,43
tt10313578,tt10254446,1,44
tt10313582,tt10254446,1,45
tt10313946,tt10308468,1,12
tt10313950,tt10308468,1,13
tt10313962,tt10308468,1,14
tt10313964,tt10308468,1,15
tt10313966,tt10308468,1,16
tt10313968,tt10308468,1,17
tt10313970,tt10308468,1,18
tt10313976,tt10308468,1,19
tt10313984,tt10308468,1,20
tt10313988,tt10308468,1,21
tt10313990,tt10308468,1,22
tt10313994,tt10308468,1,23
tt10313996,tt10308468,1,24
tt10314000,tt10308468,1,25
tt10314002,tt10308468,1,26
tt10314006,tt10308468,1,27
tt10314008,tt10308468,1,28
tt10314012,tt10308468,1,29
tt10314016,tt10308468,1,30
tt10314572,tt10309752,1,1
tt10314574,tt10309752,1,2
tt10314582,tt10309752,1,3
tt10314596,tt10309752,1,4
tt10314600,tt10309752,1,5
tt10314602,tt10309752,1,6
tt10314604,tt10309752,1,7
tt10314610,tt10309752,1,8
tt10314612,tt10309752,1,9
tt10314614,tt10309752,1,10
tt10314620,tt10309752,1,11
tt10314624,tt10309752,1,12
tt10314626,tt10309752,1,13
tt10314630,tt10309752,1,14
tt10314634,tt10309752,1,15
tt10314636,tt10309752,1,16
tt10314894,tt10313662,1,1
tt10315006,tt10262772,NULL,NULL
tt10315124,tt10315044,NULL,NULL
tt10315130,tt10315044,NULL,NULL
tt10315134,tt10315044,NULL,NULL
tt10315146,tt10315044,NULL,NULL
tt10315158,tt10315044,NULL,NULL
tt10315184,tt10315044,NULL,NULL
tt10315186,tt10315044,NULL,NULL
tt10315190,tt10315044,NULL,NULL
tt10315198,tt10315044,NULL,NULL
tt10315256,tt10315044,NULL,NULL
tt10316984,tt10315044,NULL,NULL
tt10317340,tt10010920,1,41
tt10317342,tt10010920,1,42
tt10317344,tt10010920,1,43
tt10317346,tt10010920,1,44
tt10317348,tt10010920,1,45
tt10317350,tt10010920,1,46
tt10317352,tt10010920,1,47
tt10317354,tt10010920,1,48
tt10317356,tt10010920,1,49
tt10317358,tt10010920,1,50
tt10317362,tt10010920,1,51
tt10317364,tt10010920,1,52
tt10317366,tt10010920,1,53
tt10317368,tt10010920,1,54
tt10317370,tt10010920,1,56
tt10317372,tt10010920,1,55
tt10317374,tt10010920,1,57
tt10317376,tt10010920,1,58
tt10317378,tt10010920,1,60
tt10317380,tt10010920,1,59
tt10317412,tt10312844,1,0
tt10317976,tt10313038,1,1
tt10318168,tt10308754,1,1
tt10318840,tt10294352,1,1
tt10319626,tt10318208,1,1
tt10319672,tt10318208,1,2
tt10319698,tt10318208,1,3
tt10320344,tt10010920,1,61
tt10320346,tt10010920,1,62
tt10320348,tt10010920,1,63
tt10320350,tt10010920,1,65
tt10320352,tt10010920,1,64
tt10320354,tt10010920,1,66
tt10320356,tt10010920,1,67
tt10320358,tt10010920,1,69
tt10320360,tt10010920,1,68
tt10320362,tt10010920,1,70
tt10320364,tt10010920,1,71
tt10320366,tt10010920,1,72
tt10320368,tt10010920,1,74
tt10320370,tt10010920,1,73
tt10320372,tt10010920,1,75
tt10320374,tt10010920,1,77
tt10320376,tt10010920,1,76
tt10320380,tt10010920,1,78
tt10320382,tt10010920,1,79
tt10320384,tt10010920,1,80
tt10322672,tt10254446,1,46
tt10322674,tt10254446,1,47
tt10322676,tt10254446,1,48
tt10322678,tt10254446,1,49
tt10322680,tt10254446,1,50
tt10322736,tt10313662,1,2
tt10322808,tt10305614,1,2
tt10322812,tt10305614,1,3
tt10322818,tt10305614,1,4
tt10322820,tt10322566,NULL,NULL
tt10322822,tt10305614,1,5
tt10322830,tt10305614,1,6
tt10322836,tt10305614,1,7
tt10322840,tt10305614,1,8
tt10322856,tt10305614,1,9
tt10322862,tt10305614,1,10
tt10323510,tt10323248,1,1
tt10323514,tt10323248,1,2
tt10323516,tt10323248,1,3
tt10323518,tt10323248,1,4
tt10323520,tt10323248,1,6
tt10323522,tt10323248,1,5
tt10323524,tt10323248,1,7
tt10323526,tt10323248,1,8
tt10323530,tt10323248,1,9
tt10323532,tt10323248,1,10
tt10323534,tt10323248,1,12
tt10323536,tt10323248,1,11
tt10323538,tt10323248,1,13
tt10323540,tt10323254,1,1
tt10323542,tt10323254,1,2
tt10323544,tt10323254,1,3
tt10323546,tt10323254,1,4
tt10323548,tt10323254,1,5
tt10323550,tt10323254,1,6
tt10323552,tt10323254,1,7
tt10323554,tt10323254,1,8
tt10323556,tt10323254,1,9
tt10323558,tt10323254,1,10
tt10323560,tt10323254,1,11
tt10323562,tt10323254,1,12
tt10323564,tt10323260,1,2
tt10323566,tt10323260,1,1
tt10323568,tt10323260,1,4
tt10323570,tt10323260,1,3
tt10323572,tt10323260,1,5
tt10323574,tt10323260,1,7
tt10323576,tt10323260,1,6
tt10323578,tt10323260,1,8
tt10323580,tt10323260,1,9
tt10323582,tt10323260,1,12
tt10323584,tt10323260,1,11
tt10323586,tt10323260,1,10
tt10323588,tt10323260,1,13
tt10323590,tt10323260,1,14
tt10323594,tt10323260,1,16
tt10323596,tt10323260,1,15
tt10323598,tt10323260,1,17
tt10323602,tt10323260,1,18
tt10323604,tt10323260,1,21
tt10323606,tt10323260,1,20
tt10323608,tt10323260,1,19
tt10323610,tt10323260,1,24
tt10323612,tt10323260,1,22
tt10323614,tt10323260,1,25
tt10323616,tt10323260,1,23
tt10323618,tt10323260,1,27
tt10323620,tt10323260,1,28
tt10323622,tt10323260,1,26
tt10323624,tt10323260,1,30
tt10323626,tt10323260,1,29
tt10323642,tt10323464,NULL,NULL
tt10323790,tt10055764,1,1
tt10323794,tt10055764,1,2
tt10323798,tt10055764,1,3
tt10323858,tt10055764,1,4
tt10323876,tt10055764,1,5
tt10323926,tt10055764,1,6
tt10323952,tt10055764,1,7
tt10323992,tt10055764,1,8
tt10323994,tt10055764,1,9
tt10323998,tt10055764,1,10
tt10324102,tt10256650,1,1
tt10324106,tt10256650,1,2
tt10324108,tt10256650,1,3
tt10324110,tt10256650,1,5
tt10324112,tt10256650,1,4
tt10324216,tt10324204,1,1
tt10324218,tt10324204,1,2
tt10324220,tt10324204,1,3
tt10324224,tt10324204,1,4
tt10324236,tt10324204,1,5
tt10324238,tt10324204,1,6
tt10324254,tt10324204,1,8
tt10324262,tt10324204,1,7
tt10324320,tt10322984,NULL,NULL
tt10324370,tt10315080,1,0
tt10324378,tt10315080,1,1
tt10324456,tt10315080,1,2
tt10324488,tt10304002,1,2
tt10324598,tt10304002,1,3
tt10324606,tt10315080,1,3
tt10324716,tt10304002,1,4
tt10324800,tt10315080,1,4
tt10324880,tt10304002,1,5
tt10324976,tt10304002,1,6
tt10325004,tt10315080,1,5
tt10325090,tt10304002,1,7
tt10325186,tt10304002,1,8
tt10325262,tt10304002,1,9
tt10325890,tt10010920,1,81
tt10325892,tt10010920,1,82
tt10325894,tt10010920,1,83
tt10325896,tt10010920,1,84
tt10325898,tt10010920,1,85
tt10325902,tt10010920,1,86
tt10325906,tt10010920,1,87
tt10325908,tt10010920,1,88
tt10325910,tt10010920,1,89
tt10325912,tt10010920,1,90
tt10325914,tt10010920,1,91
tt10325918,tt10010920,1,92
tt10325920,tt10010920,1,93
tt10325922,tt10010920,1,94
tt10325924,tt10010920,1,96
tt10325926,tt10010920,1,95
tt10325928,tt10010920,1,97
tt10325930,tt10010920,1,98
tt10325932,tt10010920,1,99
tt10325934,tt10010920,1,100
tt10328708,tt10324336,NULL,NULL
tt10329100,tt10328982,NULL,NULL
tt10329146,tt10329030,NULL,NULL
tt10329236,tt10323632,1,1
tt10329416,tt10323632,1,2
tt10329450,tt10323632,1,3
tt10329498,tt10323632,1,4
tt10329518,tt10256750,1,2
tt10329520,tt10256750,1,5
tt10329522,tt10256750,1,4
tt10329524,tt10256750,1,1
tt10329526,tt10256750,1,3
tt10329552,tt10327742,1,1
tt10329620,tt10256798,1,3
tt10329622,tt10256798,1,4
tt10329624,tt10256798,1,1
tt10329626,tt10256798,1,5
tt10329630,tt10256798,1,2
tt10329704,tt10262152,1,2
tt10329706,tt10262152,1,1
tt10330340,tt10010920,1,101
tt10330342,tt10010920,1,103
tt10330344,tt10010920,1,102
tt10330346,tt10010920,1,104
tt10330348,tt10010920,1,105
tt10330350,tt10010920,1,106
tt10330352,tt10010920,1,107
tt10330354,tt10010920,1,108
tt10330356,tt10010920,1,109
tt10330358,tt10010920,1,110
tt10330360,tt10010920,1,112
tt10330362,tt10010920,1,111
tt10330364,tt10010920,1,113
tt10330366,tt10010920,1,114
tt10330370,tt10010920,1,116
tt10330376,tt10010920,1,115
tt10330378,tt10010920,1,117
tt10330382,tt10010920,1,118
tt10330384,tt10010920,1,119
tt10330386,tt10010920,1,120
tt10330788,tt10322984,NULL,NULL
tt10332192,tt10262772,NULL,NULL
tt10332220,tt10262772,NULL,NULL
tt10332278,tt10330454,NULL,NULL
tt10332568,tt10254446,1,51
tt10332574,tt10254446,1,52
tt10332576,tt10254446,1,53
tt10332578,tt10254446,1,54
tt10332580,tt10254446,1,55
tt10332778,tt10262772,NULL,NULL
tt10332786,tt10323632,1,5
tt10332816,tt10262772,NULL,NULL
tt10332832,tt10235722,1,1
tt10333012,tt10328874,1,1
tt10333100,tt10328596,1,1
tt10333106,tt10328596,1,2
tt10333122,tt10328874,1,2
tt10333148,tt10194844,1,1
tt10333152,tt10194844,1,2
tt10333154,tt10194844,1,3
tt10333156,tt10194844,1,4
tt10333158,tt10194844,1,5
tt10333160,tt10194844,1,6
tt10333162,tt10328874,1,3
tt10333214,tt10262772,NULL,NULL
tt10333228,tt10328874,1,4
tt10333234,tt10262772,NULL,NULL
tt10333260,tt10328874,1,5
tt10333264,tt10262772,NULL,NULL
tt10333268,tt10262772,NULL,NULL
tt10333278,tt10328874,1,6
tt10333288,tt10262772,NULL,NULL
tt10333294,tt10328874,1,7
tt10333316,tt10328874,1,9
tt10333526,tt10332912,NULL,NULL
tt10333588,tt10332966,NULL,NULL
tt10333790,tt10323632,1,6
tt10333896,tt10323632,1,7
tt10333970,tt10333924,1,1
tt10333982,tt10333924,2,1
tt10333996,tt10333924,3,1
tt10334002,tt10333780,1,1
tt10334004,tt10333780,1,2
tt10334006,tt10333780,1,3
tt10334008,tt10333780,1,4
tt10334010,tt10333780,1,5
tt10334012,tt10333780,1,6
tt10334014,tt10235722,1,2
tt10334016,tt10235722,1,3
tt10334028,tt10235722,1,4
tt10334042,tt10235722,1,5
tt10334044,tt10235722,1,6
tt10334054,tt10235722,1,7
tt10334060,tt10235722,1,8
tt10334174,tt10332966,NULL,NULL
tt10334322,tt10323632,1,8
tt10334338,tt10323632,1,9
tt10334342,tt10323632,1,10
tt10334346,tt10323632,1,11
tt10334348,tt10323632,1,12
tt10334350,tt10323632,1,13
tt10334352,tt10323632,1,14
tt10334808,tt10324392,NULL,NULL
tt10336392,tt10010920,1,121
tt10336394,tt10010920,1,122
tt10336396,tt10010920,1,123
tt10336398,tt10010920,1,124
tt10336400,tt10010920,1,126
tt10336402,tt10010920,1,125
tt10336404,tt10010920,1,127
tt10336406,tt10010920,1,128
tt10336408,tt10010920,1,129
tt10336410,tt10010920,1,130
tt10336412,tt10010920,1,131
tt10336414,tt10010920,1,132
tt10336416,tt10010920,1,133
tt10336422,tt10010920,1,134
tt10336424,tt10010920,1,135
tt10336426,tt10010920,1,136
tt10336430,tt10010920,1,138
tt10336432,tt10010920,1,137
tt10336434,tt10010920,1,139
tt10336438,tt10010920,1,140
tt10337188,tt10333920,1,1
tt10337446,tt10333924,3,2
tt10337448,tt10333924,3,3
tt10337468,tt10333924,3,4
tt10337476,tt10333924,3,5
tt10337482,tt10333924,3,6
tt10337486,tt10333924,3,7
tt10337488,tt10333924,3,8
tt10337492,tt10333924,3,9
tt10337494,tt10333924,3,10
tt10337498,tt10333924,3,11
tt10337500,tt10333924,3,12
tt10337530,tt10333924,2,2
tt10337532,tt10333924,2,3
tt10337534,tt10333924,2,4
tt10337536,tt10333924,2,5
tt10337540,tt10333924,2,6
tt10337542,tt10333924,2,7
tt10337544,tt10333924,2,8
tt10337546,tt10333924,2,9
tt10337552,tt10333924,2,10
tt10337554,tt10333924,2,11
tt10337556,tt10333924,1,2
tt10337568,tt10333924,1,3
tt10337570,tt10333924,1,4
tt10337572,tt10333924,1,5
tt10337664,tt10287998,1,3
tt10337726,tt10287998,1,4
tt10337824,tt10287998,1,5
tt10337872,tt10287998,1,6
tt10337886,tt10287998,1,7
tt10337898,tt10287998,1,8
tt10338006,tt10287998,1,9
tt10338106,tt10287998,1,10
tt10338110,tt10248788,1,1
tt10338350,tt10294352,1,2
tt10339158,tt10337912,1,1
tt10339228,tt10337912,1,2
tt10339536,tt10332984,NULL,NULL
tt10339632,tt10338394,1,1
tt10339640,tt10338394,1,2
tt10339646,tt10338394,1,3
tt10339666,tt10338394,1,4
tt10339670,tt10338394,1,5
tt10339686,tt10338394,1,6
tt10339692,tt10338394,1,7
tt10339704,tt10338394,1,8
tt10339726,tt10338394,1,9
tt10339738,tt10338394,1,10
tt10339772,tt10262772,NULL,NULL
tt10339808,tt10262772,NULL,NULL
tt10340092,tt10323632,2,1
tt10340094,tt10323632,2,2
tt10340098,tt10323632,2,3
tt10340102,tt10323632,2,4
tt10340106,tt10323632,2,5
tt10340114,tt10323632,2,6
tt10340116,tt10323632,2,7
tt10340118,tt10323632,2,8
tt10340122,tt10323632,2,9
tt10340216,tt10323632,3,1
tt10340222,tt10323632,3,2
tt10340224,tt10323632,3,3
tt10340232,tt10323632,3,4
tt10340244,tt10323632,4,1
tt10340256,tt10323632,10,2
tt10340266,tt10323632,3,5
tt10340292,tt10323632,10,1
tt10340298,tt10323632,3,7
tt10340304,tt10323632,3,8
tt10340306,tt10323632,3,9
tt10340310,tt10323632,3,10
tt10340322,tt10323632,3,11
tt10340330,tt10323632,3,12
tt10340874,tt10262772,NULL,NULL
tt10340906,tt10262772,NULL,NULL
tt10340970,tt10262772,NULL,NULL
tt10341026,tt10262772,NULL,NULL
tt10341266,tt10262772,NULL,NULL
tt10341312,tt10010920,1,141
tt10341314,tt10010920,1,142
tt10341316,tt10010920,1,144
tt10341318,tt10010920,1,143
tt10341320,tt10010920,1,145
tt10341322,tt10010920,1,147
tt10341324,tt10010920,1,146
tt10341326,tt10010920,1,149
tt10341328,tt10010920,1,148
tt10341330,tt10010920,1,150
tt10341332,tt10010920,1,151
tt10341334,tt10010920,1,152
tt10341336,tt10010920,1,154
tt10341340,tt10010920,1,153
tt10341344,tt10010920,1,155
tt10341348,tt10010920,1,158
tt10341350,tt10010920,1,157
tt10341352,tt10010920,1,159
tt10341354,tt10010920,1,156
tt10341356,tt10010920,1,160
tt10342446,tt10338394,1,11
tt10342456,tt10338394,1,12
tt10342464,tt10338394,1,13
tt10342474,tt10338394,1,14
tt10342484,tt10338394,1,15
tt10342502,tt10338394,1,16
tt10342512,tt10338394,1,17
tt10342538,tt10338394,1,18
tt10342552,tt10338394,1,19
tt10342556,tt10340576,NULL,NULL
tt10342570,tt10340594,NULL,NULL
tt10342574,tt10338394,1,20
tt10342580,tt10338394,1,21
tt10342582,tt10340760,NULL,NULL
tt10342586,tt10338394,1,22
tt10342596,tt10338394,1,23
tt10342602,tt10338394,1,24
tt10342604,tt10341046,NULL,NULL
tt10342614,tt10338394,1,25
tt10342628,tt10338394,1,26
tt10342638,tt10338394,1,27
tt10342644,tt10338394,1,28
tt10342646,tt10338394,1,29
tt10342658,tt10338394,1,30
tt10342676,tt10338394,1,31
tt10342696,tt10338394,1,32
tt10342708,tt10338394,1,33
tt10342732,tt10338394,1,34
tt10342764,tt10338394,1,35
tt10342800,tt10338394,1,36
tt10342822,tt10338394,1,37
tt10342850,tt10338394,1,38
tt10342864,tt10338394,1,39
tt10342888,tt10338394,1,40
tt10342910,tt10338394,1,41
tt10342922,tt10338394,1,42
tt10342950,tt10338394,1,43
tt10342960,tt10338394,1,44
tt10342970,tt10338394,1,45
tt10342998,tt10338394,1,46
tt10343056,tt10338394,1,48
tt10343064,tt10338394,1,49
tt10343078,tt10338394,1,47
tt10343092,tt10335888,1,1
tt10343110,tt10338394,1,50
tt10343220,tt10332972,1,1
tt10343274,tt10332972,1,2
tt10343368,tt10332972,1,3
tt10343416,tt10338394,2,1
tt10343466,tt10338394,2,2
tt10343552,tt10338394,2,3
tt10343566,tt10338394,2,4
tt10343580,tt10338394,2,5
tt10343582,tt10332972,1,4
tt10343598,tt10338394,2,6
tt10343600,tt10332972,1,5
tt10343614,tt10338394,2,7
tt10343620,tt10338394,2,8
tt10343624,tt10338394,2,9
tt10343636,tt10332972,1,6
tt10343656,tt10332972,1,7
tt10343678,tt10332972,1,8
tt10343810,tt10254446,1,56
tt10343814,tt10254446,1,57
tt10343816,tt10254446,1,58
tt10343818,tt10254446,1,59
tt10343822,tt10254446,1,60
tt10343942,tt10335888,1,2
tt10343950,tt10335888,1,3
tt10343962,tt10335888,1,4
tt10343972,tt10335888,1,5
tt10343994,tt10335888,1,6
tt10344018,tt10335888,1,7
tt10344028,tt10335888,1,8
tt10344060,tt10335888,1,9
